Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
49,87.27502277280273,82.97054229946015,26.171063395308494,21.832667556398853,4.304480473342579,4.338395838909641,0.009900990099009901
50,89.86544529518953,87.53173823877509,25.637387052427552,23.69597969723258,2.3337070564144398,1.941407355194972,0.009900990099009901
51,92.4605621311105,89.77181434994795,26.264949665991818,23.604620416941415,2.6887477811625615,2.6603292490504025,0.009900990099009901
52,95.08488906928277,94.05331264777375,26.221589097453375,25.111802588250413,1.0315764215090155,1.1097865092029622,0.009900990099009901
53,97.6355064371589,98.77559160776384,24.790758260069186,26.84512319588587,1.140085170604948,2.0543649358166824,0.009900990099009901
54,100.01185671511904,105.8901685626004,22.736247299133673,30.308313214736025,5.878311847481356,7.5720659156023515,0.009900990099009901
55,102.30037876012912,105.04459039440837,23.03419360106798,27.2959424838102,2.744211634279253,4.261748882742221,0.009900990099009901
56,104.63016590645232,110.14771724291677,23.561549325396015,29.15592622518786,5.51755133646445,5.594376899791843,0.009900990099009901
57,106.99669605844873,109.17561607063037,23.769053714532244,26.1347315020285,2.178920012181635,2.3656777874962565,0.009900990099009901
58,109.41286664642709,107.63288913885266,24.554358045034906,22.90420170199773,1.7799775075744293,1.6501563430371746,0.009900990099009901
59,111.82571121059453,110.65211718417231,23.70253323831373,23.481986113407505,1.1735940264222222,0.22054712490622563,0.009900990099009901
