Stato,VelocitaX,VelocitaXKalman,VelocitaY,VelocitaYKalman,PosizioneX,PosizioneXKalman,PosizioneY,PosizioneYKalman,ErroreVeocitaX,ErroreVeocitaY,ErrorePosizioneX,ErrorePosizioneY,KalmanGain
30,0.31026961824901433,0.31072407931763024,1.5502696182490148,1.5503848881050644,0.48133073321365316,0.48171094653515933,2.403330733213652,2.4034153262002125,4.5446106861590785E-4,1.152698560495935E-4,3.8021332150617315E-4,8.459298656049441E-5,0.19755816252440425
31,0.32030280177773784,0.3201895302292238,1.6003028017777383,1.5998441556234553,0.512890878567278,0.5126937511026916,2.560890878567277,2.5603573914132975,1.1327154851403787E-4,4.586461542830378E-4,1.9712746458644403E-4,5.334871539792729E-4,0.19755030685214792
32,0.33031826759960764,0.3311921928702001,1.6503182675996082,1.6501049079041867,0.5454366245669215,0.5463196270458314,2.7234366245669204,2.723129673167366,8.73925270592435E-4,2.133596954214667E-4,8.830024789098223E-4,3.069513995543893E-4,0.19754388734175032
33,0.340387444374172,0.3408588888084479,1.7003874443741727,1.6996752253992176,0.5790376281014467,0.5795706136418931,2.8910376281014454,2.8901654528359617,4.7144443427588056E-4,7.122189749551033E-4,5.329855404464512E-4,8.721752654836656E-4,0.19753864051712786
34,0.3504256989801687,0.3501133361068594,1.7504256989801694,1.7493081581301977,0.6136146271448605,0.6133323241972969,3.0636146271448594,3.0622271973719135,3.123628733092687E-4,0.001117540849971732,2.823029475635952E-4,0.001387429772945925,0.19753435154346652
35,0.3604859365883006,0.3607548146971961,1.8004859365883015,1.8007362603012318,0.6492174346510092,0.6495531352564808,3.2412174346510083,3.241237498922669,2.6887810889553165E-4,2.5032371293032263E-4,3.357006054716116E-4,2.0064271660569233E-5,0.19753084514678612
36,0.37048996672954265,0.37077581170932655,1.8504899667295436,1.851048686356633,0.6857700584510813,0.6861518488356748,3.4237700584510806,3.424156808246998,2.858449797839002E-4,5.587196270895323E-4,3.8179038459351666E-4,3.8674979591757364E-4,0.1975279782617775
37,0.38058996672954265,0.38082680334845603,1.9005899667295436,1.9001517537319301,0.7234190551240355,0.72378586819145,3.6114190551240353,3.610768940619845,2.3683661891338303E-4,4.382129976134852E-4,3.6681306741448427E-4,6.501145041903911E-4,0.19752563406815274
38,0.39048996672954267,0.39004985243633306,1.9504899667295437,1.9500207012922997,0.7618780517969898,0.7615083780098058,3.8038780517969895,3.803139026460449,4.401142932096147E-4,4.6926543724401526E-4,3.6967378718399946E-4,7.390253365402444E-4,0.1975237171460202
39,0.40058996672954267,0.40062195786479976,2.0005899667295437,2.000633142145091,0.8015270484699439,0.8016468866648107,4.001527048469944,4.0013192856069795,3.1991135257092296E-5,4.317541554721416E-5,1.198381948667171E-4,2.0776286296442237E-4,0.1975221495354511
40,0.41068996672954267,0.41127460049126346,2.0506899667295437,2.049614667107275,0.8421860451428982,0.8429319192573036,4.204186045142898,4.2027545839465095,5.846337617207986E-4,0.0010752996222689326,7.458741144054093E-4,0.0014314611963888169,0.1975208675282229
41,0.4207161052388506,0.4205762818765967,2.1007161052388517,2.1005947785794064,0.8837811803251604,0.8837858399299081,4.411781180325161,4.4113017367626215,1.3982336225393244E-4,1.2132665944530885E-4,4.659604747714319E-6,4.7944356253992737E-4,0.1975198190535129
42,0.43074665732473094,0.42998691976628306,2.150746657324732,2.1514840156227426,0.9263833429349257,0.9256905430281743,4.624383342934927,4.624846356294674,7.597375584478816E-4,7.37358298010804E-4,6.927999067514179E-4,4.6301335974785474E-4,0.1975189615461223
43,0.4407092872312507,0.43972192615920747,2.2007092872312515,2.201881986449413,0.9699206385739185,0.9688956327723862,4.84192063857392,4.8429356934871945,9.873610720432247E-4,0.0011726992181615437,0.0010250058015323082,0.0010150549132745823,0.1975182602071908
44,0.45062292442622304,0.45041362114020334,2.2506229244262235,2.250362262328265,1.014405204492016,1.0141342573364653,5.064405204492018,5.063939963303915,2.0930328601970194E-4,2.606620979586083E-4,2.709471555506493E-4,4.6524118810253867E-4,0.19751768658448296
45,0.46057564806134466,0.4601399654486184,2.300575648061345,2.300578317120664,1.0599202205697598,1.0593723755285909,5.291920220569763,5.291715604628794,4.356826127262514E-4,2.6690593193379186E-6,5.478450411688929E-4,2.046159409685444E-4,0.1975172174130918
46,0.47067564806134465,0.4707076116808796,2.350675648061345,2.351692849328735,1.1065777853758942,1.1065154273498232,5.5245777853758975,5.525508540753303,3.1963619534947085E-5,0.0010172012673899111,6.235802607101881E-5,9.3075537740539E-4,0.19751683366849881
47,0.4806463316771899,0.4812140564486959,2.4006463316771898,2.4013615010317304,1.154116033797874,1.154647446207136,5.762116033797877,5.762810615298543,5.677247715060174E-4,7.151693545406346E-4,5.314124092621331E-4,6.94581500665592E-4,0.19751651979289242
48,0.4907463316771899,0.49125372448031607,2.45074633167719,2.449804002744816,1.202780666965593,1.203312814773239,6.004780666965597,6.003720635525537,5.073928031261721E-4,9.423289323740036E-4,5.321478076460995E-4,0.0010600314400601718,0.19751626306291625
49,0.5006969741722755,0.5010876542642231,2.5006969741722753,2.5004315397332384,1.2523059426283976,1.2527541310152441,6.252305942628402,6.251896537256859,3.906800919475373E-4,2.6543443903692676E-4,4.481883868465708E-4,4.0940537154288137E-4,0.19751605307290418
