Stato,Posizione,PosizioneKalman,Velocità,VelocitàKalman,KalmanGain
23,0.28779628095412946,0.2875273302680547,0.2399318847153723,0.23976127780246034,0.4999999769906459
24,0.3122977585519053,0.31303409213323075,0.25009766724014365,0.25072665056090887,0.49999997703414517
25,0.3378178647416231,0.3360052264085365,0.260304456554212,0.2582830250137157,0.49999997716315636
26,0.36434830326518464,0.36391560928143685,0.27030431391701804,0.2697724857230452,0.49999997659010303
27,0.3918859105771628,0.3896236674057181,0.2804478323225457,0.27810374232868745,0.4999999771685341
28,0.4204311402054599,0.4204613574960444,0.2904567602433966,0.29049123098662005,0.49999997713316013
29,0.44997187123870197,0.44919206120398364,0.3003578604214442,0.29971711924123223,0.49999997749743613
30,0.4805117645263899,0.47985856918490166,0.3104400053323138,0.309901559152824,0.49999997743097696
31,0.512061356242367,0.512293679437993,0.32055182898723067,0.3207970302035458,0.49999997689596276
32,0.5446233040749768,0.5450893651189129,0.3306871276649662,0.331001844028771,0.49999997714801353
33,0.578183389463272,0.578823257076266,0.34051458010093916,0.3411287089858199,0.4999999769302462
34,0.6127383662454426,0.613383554924958,0.3505849555424752,0.3510788033274075,0.49999997707513016
35,0.6482968301877003,0.64837856071067,0.36058432330267964,0.36049680372944076,0.4999999772659893
36,0.6848505360321381,0.6855139507376501,0.37048979358607614,0.37105317943373745,0.4999999774008706
37,0.7224009684302525,0.723255531457902,0.3805188543762132,0.38118265066560114,0.4999999771780779
38,0.760942805128902,0.7609608217868521,0.39031787959677994,0.39031499962127475,0.4999999769230633
39,0.8004751900295688,0.7995357409104069,0.40032981841655696,0.3994057524938968,0.49999997706465915
40,0.8410144579284132,0.8404163905464658,0.4104555395603314,0.4098241093434268,0.4999999769634191
41,0.8825620129456885,0.8830166703897067,0.42049556078517364,0.42088693304598845,0.49999997710212096
42,0.9251091451639564,0.9231741602014875,0.43044708358018513,0.42857522892948857,0.49999997724381773
43,0.9686620819613087,0.9695532686065443,0.44061165236685995,0.4414485162259109,0.49999997722419187
44,1.01321646160809,1.014546211542453,0.4504759405687735,0.4517795440929284,0.4999999771909036
45,1.0587660276588966,1.0589504762082946,0.46051538044735885,0.4605682285255598,0.4999999774435984
46,1.1053186617652029,1.105281732800398,0.47053730167876606,0.47035369951637546,0.4999999773876474
47,1.1528741691390145,1.1525884696644608,0.48057284579746556,0.4801362462659872,0.4999999770796904
48,1.2014302905758343,1.2027401383151857,0.49054958293893225,0.49169423610472085,0.49999997715636146
49,1.2509962086904967,1.25168969835627,0.500768779354317,0.5010095377889645,0.49999997721638334
50,1.301570218366372,1.3017672563681877,0.5107114141631899,0.5105117004477535,0.4999999776213539
51,1.3531401267323633,1.3526380314767177,0.5206867531566357,0.5198645205063194,0.49999997740102164
52,1.4057126455978026,1.4063501470986444,0.5307636241521506,0.5310303653346576,0.4999999768902727
53,1.459291062843014,1.457773169108397,0.5408047207520786,0.5389567253441142,0.4999999771546489
54,1.5138642473608133,1.5132507372698412,0.5506589696039046,0.5499858382466494,0.49999997684388964
55,1.569430618714182,1.5677649335352255,0.5606684574634675,0.5590494697547597,0.4999999772305016
56,1.6260054919740892,1.624769854265261,0.5708290077346776,0.5696201796447325,0.49999997704692406
57,1.6835893188660487,1.6845518023245776,0.5808475301045176,0.5818269648686671,0.499999976766503
58,1.7421704742714021,1.7421597212266162,0.5907755780025536,0.5908046011585151,0.4999999773101315
59,1.8017423517468063,1.8014703145351045,0.6006619715055297,0.600547894193362,0.4999999768689566
