Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
32,133.84036909524534,99.95509158572438,63.25679419942061,19.406253536532493,33.88527750952096,43.85054066288812,9.999000099990002E-5
33,140.49229778501487,92.54130614673602,69.78177959597063,14.051322456833262,47.95099163827885,55.73045713913737,9.999000099990002E-5
34,147.45670344620422,99.64314458964286,69.50633362781653,17.33096876356786,47.81355885656136,52.17536486424867,9.999000099990002E-5
35,154.2521754897822,125.9738535363986,66.4031072437432,31.47039110091543,28.278321953383596,34.932716142827765,9.999000099990002E-5
36,161.2349800676506,134.15963718088307,73.25298431362513,34.37633664510137,27.075342886767544,38.876647668523766,9.999000099990002E-5
37,169.35619461957444,128.51635375212723,89.17130672485146,29.163692336870856,40.83984086744721,60.00761438798061,9.999000099990002E-5
38,178.37527242660974,135.48652168133958,91.21024941585507,31.50571923384371,42.88875074527016,59.70453018201137,9.999000099990002E-5
39,188.21105317739642,154.38143543461064,105.50536559987887,40.57706214557737,33.829617742785786,64.9283034543015,9.999000099990002E-5
40,198.59480302426894,180.47364506206304,102.1696313375718,53.27252188760369,18.1211579622059,48.89710944996811,9.999000099990002E-5
41,207.7995547035136,203.89713849981553,81.92540224732153,63.70326168306137,3.902416203698067,18.222140564260158,9.999000099990002E-5
42,216.5373400120384,229.10046073576365,92.83030392317545,74.56055765040622,12.563120723725234,18.269746272769225,9.999000099990002E-5
43,225.8003933870934,244.9170774208798,92.43076357792461,79.38670256816965,19.116684033786385,13.044061009754955,9.999000099990002E-5
44,236.32919244395765,253.90580858338606,118.1452175593603,80.00143299323295,17.57661613942841,38.14378456612735,9.999000099990002E-5
45,248.3987777705793,272.6391270261073,123.24648897307307,86.19609360322644,24.240349255528002,37.050395369846626,9.999000099990002E-5
46,260.1512039336197,291.28828714633687,111.80203428773508,91.9858934359326,31.137083212717187,19.816140851802487,9.999000099990002E-5
47,271.4789780861227,308.8594689996212,114.75344876232639,96.82119948069304,37.38049091349848,17.932249281633347,9.999000099990002E-5
48,283.5854906258834,326.7061394992169,127.37680203288632,101.5369444746504,43.120648873333494,25.83985755823592,9.999000099990002E-5
49,295.8694290857517,311.8642149100025,118.3019671644803,87.13833354553992,15.994785824250812,31.16363361894038,9.999000099990002E-5
50,307.90040146369824,264.7144425240747,122.31748039445085,54.944691173864584,43.18595893962356,67.37278922058627,9.999000099990002E-5
51,320.2480103821628,301.10961446985095,124.63469797484021,72.76832647997409,19.138395912311864,51.866371494866115,9.999000099990002E-5
52,333.2173632497079,302.028079659522,134.75235937606158,69.11237157060894,31.18928359018588,65.63998780545263,9.999000099990002E-5
53,346.41919082139896,339.0985135788177,129.28419205775978,86.50972755337537,7.320677242581269,42.77446450438441,9.999000099990002E-5
54,358.6687346129318,384.82668951330487,115.70668377289797,107.89608088017134,26.157954900373056,7.810602892726635,9.999000099990002E-5
55,370.28995943462814,386.14055066117027,116.71781266102874,102.44248401718349,15.850591226542122,14.275328643845256,9.999000099990002E-5
56,382.1305677610482,413.70430752461755,120.09435386737348,112.4380705919594,31.573739763569336,7.656283275414083,9.999000099990002E-5
57,394.58888228373763,418.3855077198235,129.0719365864156,108.66393182181774,23.79662543608589,20.408004764597862,9.999000099990002E-5
58,407.11264999042766,424.38740925309196,121.40341754738509,105.86884934173678,17.274759262664304,15.534568205648313,9.999000099990002E-5
59,418.3676080991073,444.72214196148246,103.69574462620783,111.49909185516023,26.35453386237515,7.803347228952404,9.999000099990002E-5
