Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
24,-14.508581449870126,3.7607116699754353,-36.79134857339719,1.421206085357706,18.26929311984556,38.21255465875489,9.999000099990002E-5
25,-18.27919742161358,-9.364570322304942,-38.62097086147183,-4.224033496013973,8.914627099308639,34.39693736545786,9.999000099990002E-5
26,-21.728736133854447,-15.758015182513784,-30.36980338334548,-6.739453878736144,5.970720951340663,23.630349504609335,9.999000099990002E-5
27,-25.331570960145005,-16.923184351312067,-41.68689314246562,-6.935726846298427,8.408386608832938,34.75116629616719,9.999000099990002E-5
28,-29.444314955390865,-21.298307717956714,-40.567986762451554,-8.45757613430434,8.146007237434151,32.110410628147214,9.999000099990002E-5
29,-34.06275358159335,-24.01811220018916,-51.800785761598114,-9.220980378919766,10.044641381404187,42.579805382678344,9.999000099990002E-5
30,-39.24193095673101,-30.666405328677268,-51.78276174115521,-11.554223007711528,8.575525628053743,40.228538733443685,9.999000099990002E-5
31,-43.72476895309081,-38.1230688283392,-37.8739981860408,-14.1018044574086,5.601700124751609,23.772193728632203,9.999000099990002E-5
32,-47.80575544723802,-42.02784917781362,-43.74573169690354,-15.09640516187483,5.777906269424399,28.64932653502871,9.999000099990002E-5
33,-51.57529803755417,-50.40432216137784,-31.64512010941948,-17.830090942569523,1.1709758761763283,13.815029166849957,9.999000099990002E-5
34,-54.3186363550818,-46.554047780102344,-23.2216462411332,-15.586348505197531,7.764588574979456,7.635297735935669,9.999000099990002E-5
35,-56.450237495374715,-35.21041611999944,-19.410376564725077,-10.496381151872143,21.23982137537528,8.913995412852934,9.999000099990002E-5
36,-57.78548935580662,-51.34793380799521,-7.294660643912955,-16.387109058965187,6.437555547811407,9.092448415052232,9.999000099990002E-5
37,-57.85151448073684,-52.8715459092734,5.974158145308541,-16.332579088199164,4.979968571463438,22.306737233507704,9.999000099990002E-5
38,-57.61345151256684,-56.01258533817558,-1.212898781908577,-16.9051221500968,1.600866174391257,15.692223368188223,9.999000099990002E-5
39,-57.783924336393994,-49.50120795435246,-2.1965576946345924,-13.745388307824353,8.282716382041535,11.548830613189761,9.999000099990002E-5
40,-56.96448551739487,-35.355379531550184,18.58533407461706,-7.8063515660851595,21.609105985844685,26.391685640702217,9.999000099990002E-5
41,-54.36539385186426,-35.173491671234885,33.39649923599501,-7.430622142582436,19.191902180629377,40.827121378577445,9.999000099990002E-5
42,-51.02612258549445,-33.49530805502545,33.388926091401245,-6.504467961441511,17.530814530469,39.89339405284276,9.999000099990002E-5
43,-47.874501828087716,-37.291789182400514,29.643489056733387,-7.6804009130577215,10.582712645687202,37.32388996979111,9.999000099990002E-5
44,-45.35079730936206,-40.369829434136264,20.830601317779774,-8.537963592119196,4.980967875225794,29.36856490989897,9.999000099990002E-5
45,-43.065524333181074,-54.74173395338201,24.874858205839914,-13.586763980155414,11.676209620200936,38.461622185995324,9.999000099990002E-5
46,-40.594083988463794,-52.00414399978528,24.55394868850571,-12.048780152233835,11.410060011321484,36.602728840739545,9.999000099990002E-5
47,-38.58993696855385,-37.36843973627005,15.528991709693111,-6.145602546110767,1.2214972322838022,21.67459425580388,9.999000099990002E-5
